Question ID (machine readable),Response ID (machine readable),Response value,Answer requirement,Human-friendly question label
PSL_DATA_USAGE_RESPONSES:PSL_OTHER:DATA_USAGE_COLLECTION_PURPOSE,PSL_PERSONALIZATION,,MULTIPLE_CHOICE,Uso y gestión de datos (Otra información financiera)/¿Por qué se recogen estos datos de usuario? Selecciona todas las opciones que correspondan./Personalización
PSL_DATA_USAGE_RESPONSES:PSL_OTHER:DATA_USAGE_COLLECTION_PURPOSE,PSL_ACCOUNT_MANAGEMENT,,MULTIPLE_CHOICE,Uso y gestión de datos (Otra información financiera)/¿Por qué se recogen estos datos de usuario? Selecciona todas las opciones que correspondan./Gestión de cuentas
PSL_DATA_USAGE_RESPONSES:PSL_OTHER:DATA_USAGE_SHARING_PURPOSE,PSL_APP_FUNCTIONALITY,,MULTIPLE_CHOICE,Uso y gestión de datos (Otra información financiera)/¿Por qué se comparten estos datos de usuario? Selecciona todas las opciones que correspondan./Funcionalidad de la aplicación
PSL_DATA_USAGE_RESPONSES:PSL_OTHER:DATA_USAGE_SHARING_PURPOSE,PSL_ANALYTICS,,MULTIPLE_CHOICE,Uso y gestión de datos (Otra información financiera)/¿Por qué se comparten estos datos de usuario? Selecciona todas las opciones que correspondan./Análisis
PSL_DATA_USAGE_RESPONSES:PSL_OTHER:DATA_USAGE_SHARING_PURPOSE,PSL_DEVELOPER_COMMUNICATIONS,,MULTIPLE_CHOICE,Uso y gestión de datos (Otra información financiera)/¿Por qué se comparten estos datos de usuario? Selecciona todas las opciones que correspondan./Comunicaciones del desarrollador
PSL_DATA_USAGE_RESPONSES:PSL_OTHER:DATA_USAGE_SHARING_PURPOSE,PSL_FRAUD_PREVENTION_SECURITY,,MULTIPLE_CHOICE,"Uso y gestión de datos (Otra información financiera)/¿Por qué se comparten estos datos de usuario? Selecciona todas las opciones que correspondan./Prevención de fraudes, seguridad y cumplimiento"
PSL_DATA_USAGE_RESPONSES:PSL_OTHER:DATA_USAGE_SHARING_PURPOSE,PSL_ADVERTISING,,MULTIPLE_CHOICE,Uso y gestión de datos (Otra información financiera)/¿Por qué se comparten estos datos de usuario? Selecciona todas las opciones que correspondan./Publicidad o marketing
PSL_DATA_USAGE_RESPONSES:PSL_OTHER:DATA_USAGE_SHARING_PURPOSE,PSL_PERSONALIZATION,,MULTIPLE_CHOICE,Uso y gestión de datos (Otra información financiera)/¿Por qué se comparten estos datos de usuario? Selecciona todas las opciones que correspondan./Personalización
PSL_DATA_USAGE_RESPONSES:PSL_OTHER:DATA_USAGE_SHARING_PURPOSE,PSL_ACCOUNT_MANAGEMENT,,MULTIPLE_CHOICE,Uso y gestión de datos (Otra información financiera)/¿Por qué se comparten estos datos de usuario? Selecciona todas las opciones que correspondan./Gestión de cuentas
PSL_DATA_USAGE_RESPONSES:PSL_APPROX_LOCATION:PSL_DATA_USAGE_COLLECTION_AND_SHARING,PSL_DATA_USAGE_ONLY_COLLECTED,,MULTIPLE_CHOICE,"Uso y gestión de datos (Ubicación aproximada)/¿Tu aplicación recoge estos datos, los comparte o hace ambas cosas?/Se recogen"
PSL_DATA_USAGE_RESPONSES:PSL_APPROX_LOCATION:PSL_DATA_USAGE_COLLECTION_AND_SHARING,PSL_DATA_USAGE_ONLY_SHARED,,MULTIPLE_CHOICE,"Uso y gestión de datos (Ubicación aproximada)/¿Tu aplicación recoge estos datos, los comparte o hace ambas cosas?/Se comparten"
PSL_DATA_USAGE_RESPONSES:PSL_APPROX_LOCATION:PSL_DATA_USAGE_EPHEMERAL,,,MAYBE_REQUIRED,Uso y gestión de datos (Ubicación aproximada)/¿Se tratan estos datos de forma temporal?
PSL_DATA_USAGE_RESPONSES:PSL_APPROX_LOCATION:DATA_USAGE_USER_CONTROL,PSL_DATA_USAGE_USER_CONTROL_OPTIONAL,,SINGLE_CHOICE,Uso y gestión de datos (Ubicación aproximada)/¿Son estos datos necesarios para usar tu aplicación o pueden los usuarios elegir si se recogen o no?/Los usuarios pueden elegir si se recogen estos datos o no
PSL_DATA_USAGE_RESPONSES:PSL_APPROX_LOCATION:DATA_USAGE_USER_CONTROL,PSL_DATA_USAGE_USER_CONTROL_REQUIRED,,SINGLE_CHOICE,Uso y gestión de datos (Ubicación aproximada)/¿Son estos datos necesarios para usar tu aplicación o pueden los usuarios elegir si se recogen o no?/La recogida de datos es necesaria (los usuarios no pueden desactivarla)
PSL_DATA_USAGE_RESPONSES:PSL_APPROX_LOCATION:DATA_USAGE_COLLECTION_PURPOSE,PSL_APP_FUNCTIONALITY,,MULTIPLE_CHOICE,Uso y gestión de datos (Ubicación aproximada)/¿Por qué se recogen estos datos de usuario? Selecciona todas las opciones que correspondan./Funcionalidad de la aplicación
PSL_DATA_USAGE_RESPONSES:PSL_APPROX_LOCATION:DATA_USAGE_COLLECTION_PURPOSE,PSL_ANALYTICS,,MULTIPLE_CHOICE,Uso y gestión de datos (Ubicación aproximada)/¿Por qué se recogen estos datos de usuario? Selecciona todas las opciones que correspondan./Análisis
PSL_DATA_USAGE_RESPONSES:PSL_APPROX_LOCATION:DATA_USAGE_COLLECTION_PURPOSE,PSL_DEVELOPER_COMMUNICATIONS,,MULTIPLE_CHOICE,Uso y gestión de datos (Ubicación aproximada)/¿Por qué se recogen estos datos de usuario? Selecciona todas las opciones que correspondan./Comunicaciones del desarrollador
PSL_DATA_USAGE_RESPONSES:PSL_APPROX_LOCATION:DATA_USAGE_COLLECTION_PURPOSE,PSL_FRAUD_PREVENTION_SECURITY,,MULTIPLE_CHOICE,"Uso y gestión de datos (Ubicación aproximada)/¿Por qué se recogen estos datos de usuario? Selecciona todas las opciones que correspondan./Prevención de fraudes, seguridad y cumplimiento"
PSL_DATA_USAGE_RESPONSES:PSL_APPROX_LOCATION:DATA_USAGE_COLLECTION_PURPOSE,PSL_ADVERTISING,,MULTIPLE_CHOICE,Uso y gestión de datos (Ubicación aproximada)/¿Por qué se recogen estos datos de usuario? Selecciona todas las opciones que correspondan./Publicidad o marketing
PSL_DATA_USAGE_RESPONSES:PSL_APPROX_LOCATION:DATA_USAGE_COLLECTION_PURPOSE,PSL_PERSONALIZATION,,MULTIPLE_CHOICE,Uso y gestión de datos (Ubicación aproximada)/¿Por qué se recogen estos datos de usuario? Selecciona todas las opciones que correspondan./Personalización
PSL_DATA_USAGE_RESPONSES:PSL_APPROX_LOCATION:DATA_USAGE_COLLECTION_PURPOSE,PSL_ACCOUNT_MANAGEMENT,,MULTIPLE_CHOICE,Uso y gestión de datos (Ubicación aproximada)/¿Por qué se recogen estos datos de usuario? Selecciona todas las opciones que correspondan./Gestión de cuentas
PSL_DATA_USAGE_RESPONSES:PSL_APPROX_LOCATION:DATA_USAGE_SHARING_PURPOSE,PSL_APP_FUNCTIONALITY,,MULTIPLE_CHOICE,Uso y gestión de datos (Ubicación aproximada)/¿Por qué se comparten estos datos de usuario? Selecciona todas las opciones que correspondan./Funcionalidad de la aplicación
PSL_DATA_USAGE_RESPONSES:PSL_APPROX_LOCATION:DATA_USAGE_SHARING_PURPOSE,PSL_ANALYTICS,,MULTIPLE_CHOICE,Uso y gestión de datos (Ubicación aproximada)/¿Por qué se comparten estos datos de usuario? Selecciona todas las opciones que correspondan./Análisis
PSL_DATA_USAGE_RESPONSES:PSL_APPROX_LOCATION:DATA_USAGE_SHARING_PURPOSE,PSL_DEVELOPER_COMMUNICATIONS,,MULTIPLE_CHOICE,Uso y gestión de datos (Ubicación aproximada)/¿Por qué se comparten estos datos de usuario? Selecciona todas las opciones que correspondan./Comunicaciones del desarrollador
PSL_DATA_USAGE_RESPONSES:PSL_APPROX_LOCATION:DATA_USAGE_SHARING_PURPOSE,PSL_FRAUD_PREVENTION_SECURITY,,MULTIPLE_CHOICE,"Uso y gestión de datos (Ubicación aproximada)/¿Por qué se comparten estos datos de usuario? Selecciona todas las opciones que correspondan./Prevención de fraudes, seguridad y cumplimiento"
PSL_DATA_USAGE_RESPONSES:PSL_APPROX_LOCATION:DATA_USAGE_SHARING_PURPOSE,PSL_ADVERTISING,,MULTIPLE_CHOICE,Uso y gestión de datos (Ubicación aproximada)/¿Por qué se comparten estos datos de usuario? Selecciona todas las opciones que correspondan./Publicidad o marketing
PSL_DATA_USAGE_RESPONSES:PSL_APPROX_LOCATION:DATA_USAGE_SHARING_PURPOSE,PSL_PERSONALIZATION,,MULTIPLE_CHOICE,Uso y gestión de datos (Ubicación aproximada)/¿Por qué se comparten estos datos de usuario? Selecciona todas las opciones que correspondan./Personalización
PSL_DATA_USAGE_RESPONSES:PSL_APPROX_LOCATION:DATA_USAGE_SHARING_PURPOSE,PSL_ACCOUNT_MANAGEMENT,,MULTIPLE_CHOICE,Uso y gestión de datos (Ubicación aproximada)/¿Por qué se comparten estos datos de usuario? Selecciona todas las opciones que correspondan./Gestión de cuentas
PSL_DATA_USAGE_RESPONSES:PSL_PRECISE_LOCATION:PSL_DATA_USAGE_COLLECTION_AND_SHARING,PSL_DATA_USAGE_ONLY_COLLECTED,,MULTIPLE_CHOICE,"Uso y gestión de datos (Ubicación precisa)/¿Tu aplicación recoge estos datos, los comparte o hace ambas cosas?/Se recogen"
PSL_DATA_USAGE_RESPONSES:PSL_PRECISE_LOCATION:PSL_DATA_USAGE_COLLECTION_AND_SHARING,PSL_DATA_USAGE_ONLY_SHARED,,MULTIPLE_CHOICE,"Uso y gestión de datos (Ubicación precisa)/¿Tu aplicación recoge estos datos, los comparte o hace ambas cosas?/Se comparten"
PSL_DATA_USAGE_RESPONSES:PSL_PRECISE_LOCATION:PSL_DATA_USAGE_EPHEMERAL,,,MAYBE_REQUIRED,Uso y gestión de datos (Ubicación precisa)/¿Se tratan estos datos de forma temporal?
PSL_DATA_USAGE_RESPONSES:PSL_PRECISE_LOCATION:DATA_USAGE_USER_CONTROL,PSL_DATA_USAGE_USER_CONTROL_OPTIONAL,,SINGLE_CHOICE,Uso y gestión de datos (Ubicación precisa)/¿Son estos datos necesarios para usar tu aplicación o pueden los usuarios elegir si se recogen o no?/Los usuarios pueden elegir si se recogen estos datos o no
PSL_DATA_USAGE_RESPONSES:PSL_PRECISE_LOCATION:DATA_USAGE_USER_CONTROL,PSL_DATA_USAGE_USER_CONTROL_REQUIRED,,SINGLE_CHOICE,Uso y gestión de datos (Ubicación precisa)/¿Son estos datos necesarios para usar tu aplicación o pueden los usuarios elegir si se recogen o no?/La recogida de datos es necesaria (los usuarios no pueden desactivarla)
PSL_DATA_USAGE_RESPONSES:PSL_PRECISE_LOCATION:DATA_USAGE_COLLECTION_PURPOSE,PSL_APP_FUNCTIONALITY,,MULTIPLE_CHOICE,Uso y gestión de datos (Ubicación precisa)/¿Por qué se recogen estos datos de usuario? Selecciona todas las opciones que correspondan./Funcionalidad de la aplicación
PSL_DATA_USAGE_RESPONSES:PSL_PRECISE_LOCATION:DATA_USAGE_COLLECTION_PURPOSE,PSL_ANALYTICS,,MULTIPLE_CHOICE,Uso y gestión de datos (Ubicación precisa)/¿Por qué se recogen estos datos de usuario? Selecciona todas las opciones que correspondan./Análisis
PSL_DATA_USAGE_RESPONSES:PSL_PRECISE_LOCATION:DATA_USAGE_COLLECTION_PURPOSE,PSL_DEVELOPER_COMMUNICATIONS,,MULTIPLE_CHOICE,Uso y gestión de datos (Ubicación precisa)/¿Por qué se recogen estos datos de usuario? Selecciona todas las opciones que correspondan./Comunicaciones del desarrollador
PSL_DATA_USAGE_RESPONSES:PSL_PRECISE_LOCATION:DATA_USAGE_COLLECTION_PURPOSE,PSL_FRAUD_PREVENTION_SECURITY,,MULTIPLE_CHOICE,"Uso y gestión de datos (Ubicación precisa)/¿Por qué se recogen estos datos de usuario? Selecciona todas las opciones que correspondan./Prevención de fraudes, seguridad y cumplimiento"
PSL_DATA_USAGE_RESPONSES:PSL_PRECISE_LOCATION:DATA_USAGE_COLLECTION_PURPOSE,PSL_ADVERTISING,,MULTIPLE_CHOICE,Uso y gestión de datos (Ubicación precisa)/¿Por qué se recogen estos datos de usuario? Selecciona todas las opciones que correspondan./Publicidad o marketing
PSL_DATA_USAGE_RESPONSES:PSL_PRECISE_LOCATION:DATA_USAGE_COLLECTION_PURPOSE,PSL_PERSONALIZATION,,MULTIPLE_CHOICE,Uso y gestión de datos (Ubicación precisa)/¿Por qué se recogen estos datos de usuario? Selecciona todas las opciones que correspondan./Personalización
PSL_DATA_USAGE_RESPONSES:PSL_PRECISE_LOCATION:DATA_USAGE_COLLECTION_PURPOSE,PSL_ACCOUNT_MANAGEMENT,,MULTIPLE_CHOICE,Uso y gestión de datos (Ubicación precisa)/¿Por qué se recogen estos datos de usuario? Selecciona todas las opciones que correspondan./Gestión de cuentas
PSL_DATA_USAGE_RESPONSES:PSL_PRECISE_LOCATION:DATA_USAGE_SHARING_PURPOSE,PSL_APP_FUNCTIONALITY,,MULTIPLE_CHOICE,Uso y gestión de datos (Ubicación precisa)/¿Por qué se comparten estos datos de usuario? Selecciona todas las opciones que correspondan./Funcionalidad de la aplicación
PSL_DATA_USAGE_RESPONSES:PSL_PRECISE_LOCATION:DATA_USAGE_SHARING_PURPOSE,PSL_ANALYTICS,,MULTIPLE_CHOICE,Uso y gestión de datos (Ubicación precisa)/¿Por qué se comparten estos datos de usuario? Selecciona todas las opciones que correspondan./Análisis
PSL_DATA_USAGE_RESPONSES:PSL_PRECISE_LOCATION:DATA_USAGE_SHARING_PURPOSE,PSL_DEVELOPER_COMMUNICATIONS,,MULTIPLE_CHOICE,Uso y gestión de datos (Ubicación precisa)/¿Por qué se comparten estos datos de usuario? Selecciona todas las opciones que correspondan./Comunicaciones del desarrollador
PSL_DATA_USAGE_RESPONSES:PSL_PRECISE_LOCATION:DATA_USAGE_SHARING_PURPOSE,PSL_FRAUD_PREVENTION_SECURITY,,MULTIPLE_CHOICE,"Uso y gestión de datos (Ubicación precisa)/¿Por qué se comparten estos datos de usuario? Selecciona todas las opciones que correspondan./Prevención de fraudes, seguridad y cumplimiento"
PSL_DATA_USAGE_RESPONSES:PSL_PRECISE_LOCATION:DATA_USAGE_SHARING_PURPOSE,PSL_ADVERTISING,,MULTIPLE_CHOICE,Uso y gestión de datos (Ubicación precisa)/¿Por qué se comparten estos datos de usuario? Selecciona todas las opciones que correspondan./Publicidad o marketing
PSL_DATA_USAGE_RESPONSES:PSL_PRECISE_LOCATION:DATA_USAGE_SHARING_PURPOSE,PSL_PERSONALIZATION,,MULTIPLE_CHOICE,Uso y gestión de datos (Ubicación precisa)/¿Por qué se comparten estos datos de usuario? Selecciona todas las opciones que correspondan./Personalización
PSL_DATA_USAGE_RESPONSES:PSL_PRECISE_LOCATION:DATA_USAGE_SHARING_PURPOSE,PSL_ACCOUNT_MANAGEMENT,,MULTIPLE_CHOICE,Uso y gestión de datos (Ubicación precisa)/¿Por qué se comparten estos datos de usuario? Selecciona todas las opciones que correspondan./Gestión de cuentas
PSL_DATA_USAGE_RESPONSES:PSL_WEB_BROWSING_HISTORY:PSL_DATA_USAGE_COLLECTION_AND_SHARING,PSL_DATA_USAGE_ONLY_COLLECTED,,MULTIPLE_CHOICE,"Uso y gestión de datos (Historial de navegación web)/¿Tu aplicación recoge estos datos, los comparte o hace ambas cosas?/Se recogen"
PSL_DATA_USAGE_RESPONSES:PSL_WEB_BROWSING_HISTORY:PSL_DATA_USAGE_COLLECTION_AND_SHARING,PSL_DATA_USAGE_ONLY_SHARED,,MULTIPLE_CHOICE,"Uso y gestión de datos (Historial de navegación web)/¿Tu aplicación recoge estos datos, los comparte o hace ambas cosas?/Se comparten"
PSL_DATA_USAGE_RESPONSES:PSL_WEB_BROWSING_HISTORY:PSL_DATA_USAGE_EPHEMERAL,,,MAYBE_REQUIRED,Uso y gestión de datos (Historial de navegación web)/¿Se tratan estos datos de forma temporal?
PSL_DATA_USAGE_RESPONSES:PSL_WEB_BROWSING_HISTORY:DATA_USAGE_USER_CONTROL,PSL_DATA_USAGE_USER_CONTROL_OPTIONAL,,SINGLE_CHOICE,Uso y gestión de datos (Historial de navegación web)/¿Son estos datos necesarios para usar tu aplicación o pueden los usuarios elegir si se recogen o no?/Los usuarios pueden elegir si se recogen estos datos o no
PSL_DATA_USAGE_RESPONSES:PSL_WEB_BROWSING_HISTORY:DATA_USAGE_USER_CONTROL,PSL_DATA_USAGE_USER_CONTROL_REQUIRED,,SINGLE_CHOICE,Uso y gestión de datos (Historial de navegación web)/¿Son estos datos necesarios para usar tu aplicación o pueden los usuarios elegir si se recogen o no?/La recogida de datos es necesaria (los usuarios no pueden desactivarla)
PSL_DATA_USAGE_RESPONSES:PSL_WEB_BROWSING_HISTORY:DATA_USAGE_COLLECTION_PURPOSE,PSL_APP_FUNCTIONALITY,,MULTIPLE_CHOICE,Uso y gestión de datos (Historial de navegación web)/¿Por qué se recogen estos datos de usuario? Selecciona todas las opciones que correspondan./Funcionalidad de la aplicación
PSL_DATA_USAGE_RESPONSES:PSL_WEB_BROWSING_HISTORY:DATA_USAGE_COLLECTION_PURPOSE,PSL_ANALYTICS,,MULTIPLE_CHOICE,Uso y gestión de datos (Historial de navegación web)/¿Por qué se recogen estos datos de usuario? Selecciona todas las opciones que correspondan./Análisis
PSL_DATA_USAGE_RESPONSES:PSL_WEB_BROWSING_HISTORY:DATA_USAGE_COLLECTION_PURPOSE,PSL_DEVELOPER_COMMUNICATIONS,,MULTIPLE_CHOICE,Uso y gestión de datos (Historial de navegación web)/¿Por qué se recogen estos datos de usuario? Selecciona todas las opciones que correspondan./Comunicaciones del desarrollador
PSL_DATA_USAGE_RESPONSES:PSL_WEB_BROWSING_HISTORY:DATA_USAGE_COLLECTION_PURPOSE,PSL_FRAUD_PREVENTION_SECURITY,,MULTIPLE_CHOICE,"Uso y gestión de datos (Historial de navegación web)/¿Por qué se recogen estos datos de usuario? Selecciona todas las opciones que correspondan./Prevención de fraudes, seguridad y cumplimiento"
PSL_DATA_USAGE_RESPONSES:PSL_WEB_BROWSING_HISTORY:DATA_USAGE_COLLECTION_PURPOSE,PSL_ADVERTISING,,MULTIPLE_CHOICE,Uso y gestión de datos (Historial de navegación web)/¿Por qué se recogen estos datos de usuario? Selecciona todas las opciones que correspondan./Publicidad o marketing
PSL_DATA_USAGE_RESPONSES:PSL_WEB_BROWSING_HISTORY:DATA_USAGE_COLLECTION_PURPOSE,PSL_PERSONALIZATION,,MULTIPLE_CHOICE,Uso y gestión de datos (Historial de navegación web)/¿Por qué se recogen estos datos de usuario? Selecciona todas las opciones que correspondan./Personalización
PSL_DATA_USAGE_RESPONSES:PSL_WEB_BROWSING_HISTORY:DATA_USAGE_COLLECTION_PURPOSE,PSL_ACCOUNT_MANAGEMENT,,MULTIPLE_CHOICE,Uso y gestión de datos (Historial de navegación web)/¿Por qué se recogen estos datos de usuario? Selecciona todas las opciones que correspondan./Gestión de cuentas
PSL_DATA_USAGE_RESPONSES:PSL_WEB_BROWSING_HISTORY:DATA_USAGE_SHARING_PURPOSE,PSL_APP_FUNCTIONALITY,,MULTIPLE_CHOICE,Uso y gestión de datos (Historial de navegación web)/¿Por qué se comparten estos datos de usuario? Selecciona todas las opciones que correspondan./Funcionalidad de la aplicación
PSL_DATA_USAGE_RESPONSES:PSL_WEB_BROWSING_HISTORY:DATA_USAGE_SHARING_PURPOSE,PSL_ANALYTICS,,MULTIPLE_CHOICE,Uso y gestión de datos (Historial de navegación web)/¿Por qué se comparten estos datos de usuario? Selecciona todas las opciones que correspondan./Análisis
PSL_DATA_USAGE_RESPONSES:PSL_WEB_BROWSING_HISTORY:DATA_USAGE_SHARING_PURPOSE,PSL_DEVELOPER_COMMUNICATIONS,,MULTIPLE_CHOICE,Uso y gestión de datos (Historial de navegación web)/¿Por qué se comparten estos datos de usuario? Selecciona todas las opciones que correspondan./Comunicaciones del desarrollador
PSL_DATA_USAGE_RESPONSES:PSL_WEB_BROWSING_HISTORY:DATA_USAGE_SHARING_PURPOSE,PSL_FRAUD_PREVENTION_SECURITY,,MULTIPLE_CHOICE,"Uso y gestión de datos (Historial de navegación web)/¿Por qué se comparten estos datos de usuario? Selecciona todas las opciones que correspondan./Prevención de fraudes, seguridad y cumplimiento"
PSL_DATA_USAGE_RESPONSES:PSL_WEB_BROWSING_HISTORY:DATA_USAGE_SHARING_PURPOSE,PSL_ADVERTISING,,MULTIPLE_CHOICE,Uso y gestión de datos (Historial de navegación web)/¿Por qué se comparten estos datos de usuario? Selecciona todas las opciones que correspondan./Publicidad o marketing
PSL_DATA_USAGE_RESPONSES:PSL_WEB_BROWSING_HISTORY:DATA_USAGE_SHARING_PURPOSE,PSL_PERSONALIZATION,,MULTIPLE_CHOICE,Uso y gestión de datos (Historial de navegación web)/¿Por qué se comparten estos datos de usuario? Selecciona todas las opciones que correspondan./Personalización
PSL_DATA_USAGE_RESPONSES:PSL_WEB_BROWSING_HISTORY:DATA_USAGE_SHARING_PURPOSE,PSL_ACCOUNT_MANAGEMENT,,MULTIPLE_CHOICE,Uso y gestión de datos (Historial de navegación web)/¿Por qué se comparten estos datos de usuario? Selecciona todas las opciones que correspondan./Gestión de cuentas
PSL_DATA_USAGE_RESPONSES:PSL_EMAILS:PSL_DATA_USAGE_COLLECTION_AND_SHARING,PSL_DATA_USAGE_ONLY_COLLECTED,,MULTIPLE_CHOICE,"Uso y gestión de datos (Correos electrónicos)/¿Tu aplicación recoge estos datos, los comparte o hace ambas cosas?/Se recogen"
PSL_DATA_USAGE_RESPONSES:PSL_EMAILS:PSL_DATA_USAGE_COLLECTION_AND_SHARING,PSL_DATA_USAGE_ONLY_SHARED,,MULTIPLE_CHOICE,"Uso y gestión de datos (Correos electrónicos)/¿Tu aplicación recoge estos datos, los comparte o hace ambas cosas?/Se comparten"
PSL_DATA_USAGE_RESPONSES:PSL_EMAILS:PSL_DATA_USAGE_EPHEMERAL,,,MAYBE_REQUIRED,Uso y gestión de datos (Correos electrónicos)/¿Se tratan estos datos de forma temporal?
PSL_DATA_USAGE_RESPONSES:PSL_EMAILS:DATA_USAGE_USER_CONTROL,PSL_DATA_USAGE_USER_CONTROL_OPTIONAL,,SINGLE_CHOICE,Uso y gestión de datos (Correos electrónicos)/¿Son estos datos necesarios para usar tu aplicación o pueden los usuarios elegir si se recogen o no?/Los usuarios pueden elegir si se recogen estos datos o no
PSL_DATA_USAGE_RESPONSES:PSL_EMAILS:DATA_USAGE_USER_CONTROL,PSL_DATA_USAGE_USER_CONTROL_REQUIRED,,SINGLE_CHOICE,Uso y gestión de datos (Correos electrónicos)/¿Son estos datos necesarios para usar tu aplicación o pueden los usuarios elegir si se recogen o no?/La recogida de datos es necesaria (los usuarios no pueden desactivarla)
PSL_DATA_USAGE_RESPONSES:PSL_EMAILS:DATA_USAGE_COLLECTION_PURPOSE,PSL_APP_FUNCTIONALITY,,MULTIPLE_CHOICE,Uso y gestión de datos (Correos electrónicos)/¿Por qué se recogen estos datos de usuario? Selecciona todas las opciones que correspondan./Funcionalidad de la aplicación
PSL_DATA_USAGE_RESPONSES:PSL_EMAILS:DATA_USAGE_COLLECTION_PURPOSE,PSL_ANALYTICS,,MULTIPLE_CHOICE,Uso y gestión de datos (Correos electrónicos)/¿Por qué se recogen estos datos de usuario? Selecciona todas las opciones que correspondan./Análisis
